months_as_customer,age,policy_number,policy_state,policy_csl,policy_deductible,policy_annual_premium,umbrella_limit,zip_code,policyholder_gender,policyholder_occupation_sector,date_of_loss,loss_type,loss_location_address,loss_location_city,loss_location_state,time_of_loss,claim_amount,vehicle_year,vehicle_make,vehicle_model,vehicle_weight,previous_losses
59,44,7189351,SC,250/500,500,904.05,0,29201,Female,Transportation,,,,,,,,2021,Chevrolet,Malibu,3400,No
56,25,8310698,AL,250/500,500,450.0,0,35801,Male,Hospitality,,,,,,,,2018,Toyota,Corolla,3000,Yes
125,24,8888372,NC,250/500,500,868.31,0,28202,Female,Education,2024-01-26,Intersection,8851 Elm St,Charlotte,NC,11:28,3536.06,2014,Chevrolet,Silverado,4800,No
1,22,8993989,IL,500/1000,500,1337.93,2000000,60505,Female,Technology,,,,,,,,2023,Tesla,Model Y,4400,No
38,44,9574867,MI,250/500,1000,577.74,0,48201,Male,Hospitality,,,,,,,,2014,Jeep,Cherokee,4200,No
51,43,5538442,SC,250/500,500,941.01,0,29201,Male,Education,2024-09-10,Intersection,7808 Oak St,Columbia,SC,14:02,6481.77,2012,Chevrolet,Malibu,3400,Yes
12,60,7864615,GA,500/1000,500,1083.7,0,31401,Female,Manufacturing,,,,,,,,2020,Toyota,RAV4,3600,No
4,51,7084383,TN,250/500,500,820.3,1000000,37203,Male,Finance,2022-05-09,Single vehicle,9375 Elm St,Nashville,TN,00:01,1813.89,2014,Toyota,Camry,3300,No
4,17,9786904,IL,250/500,500,1492.02,1000000,60601,Male,Transportation,,,,,,,,2019,Ford,Escape,3500,No
8,50,3358949,GA,250/500,500,785.98,0,30303,Male,Technology,,,,,,,,2017,Nissan,Altima,3200,No
186,77,8009797,GA,500/1000,500,1269.75,0,31401,Female,Retail,2025-04-15,Animal,8073 Maple St,Savannah,GA,22:52,1611.52,2011,Volkswagen,Jetta,3000,No
38,58,2556173,ME,250/500,1000,1127.75,0,04401,Female,Education,,,,,,,,2016,Honda,Accord,3300,No
10,49,1117278,VT,500/1000,1000,532.77,2000000,05602,Female,Retail,,,,,,,,2013,Ford,Explorer,4300,No
26,48,2308600,MI,500/1000,1000,450.0,0,48201,Male,Transportation,,,,,,,,2015,Chevrolet,Malibu,3400,No
53,56,4800077,NC,250/500,500,908.81,0,27601,Female,Retail,,,,,,,,2016,Toyota,Camry,3300,No
258,24,2070344,IN,500/1000,500,943.62,0,46204,Female,Hospitality,,,,,,,,2020,Chevrolet,Silverado,4800,No
38,70,1951818,VT,500/1000,500,1006.48,1000000,05602,Male,Hospitality,,,,,,,,2023,Subaru,Forester,3500,No
48,33,9179980,VA,250/500,500,749.05,0,23219,Female,Finance,2024-11-13,Theft,7504 Oak St,Richmond,VA,16:51,4811.79,2024,Ford,Escape,3500,No
67,49,1485108,KY,250/500,500,1119.4,0,40507,Male,Finance,2021-02-22,Single vehicle,3994 Pine St,Lexington,KY,21:39,1990.24,2015,Toyota,RAV4,3600,No
1,73,1647066,KY,250/500,500,951.95,1000000,40202,Male,Retail,,,,,,,,2018,Toyota,RAV4,3600,Yes
36,53,8048521,SC,250/500,500,799.5,0,29401,Female,Healthcare,,,,,,,,2017,Honda,CR-V,3700,Yes
16,46,6847627,GA,250/500,500,652.02,0,31401,Female,Finance,2022-11-06,Vandalism,8345 Elm St,Savannah,GA,18:52,12037.17,2016,Subaru,Outback,3600,Yes
230,57,9671260,ME,250/500,500,450.0,0,04401,Female,Hospitality,2022-08-28,Vandalism,5393 Maple St,Bangor,ME,06:52,18024.78,2013,Honda,Accord,3300,Yes
36,39,1873013,GA,500/1000,1000,590.64,0,30303,Female,Retail,2024-09-26,Single vehicle,1086 Elm St,Atlanta,GA,02:41,1467.13,2012,Kia,Sportage,3500,No
121,32,4731164,IN,250/500,500,1061.45,0,46802,Male,Transportation,,,,,,,,2017,Chevrolet,Equinox,3700,No
67,44,9410480,IL,250/500,500,963.26,0,60601,Female,Manufacturing,2023-04-26,Vandalism,2471 Maple St,Chicago,IL,07:48,7268.39,2018,Chevrolet,Malibu,3400,No
102,49,3688159,AL,500/1000,500,642.13,0,35801,Female,Finance,,,,,,,,2017,Kia,Sorento,4100,No
12,34,9917530,TN,250/500,500,570.66,0,37203,Male,Education,,,,,,,,2014,Toyota,RAV4,3600,Yes
5,47,6841874,TN,250/500,500,929.62,0,37902,Female,Technology,,,,,,,,2012,Ford,Escape,3500,No
150,48,4252919,KY,250/500,500,970.96,0,40202,Male,Manufacturing,,,,,,,,2015,Toyota,RAV4,3600,No
76,75,5831423,TN,250/500,500,1189.53,0,37203,Female,Healthcare,,,,,,,,2023,Ford,Escape,3500,No
73,32,3717217,MI,250/500,500,618.0,1000000,48201,Female,Healthcare,2023-09-23,Theft,5644 Maple St,Detroit,MI,15:44,2870.17,2015,Chevrolet,Silverado,4800,No
17,37,8943031,NH,500/1000,500,807.75,0,03101,Female,Hospitality,,,,,,,,2016,Jeep,Grand Cherokee,4800,Yes
25,58,1311728,MI,500/1000,500,450.0,0,49503,Female,Education,,,,,,,,2010,Nissan,Rogue,3600,No
300,55,7100638,SC,500/1000,500,565.83,0,29401,Male,Manufacturing,,,,,,,,2013,Honda,CR-V,3700,No
4,49,4377055,OH,250/500,500,893.43,0,43215,Male,Education,,,,,,,,2019,Ford,Escape,3500,No
45,25,6235391,TN,250/500,500,475.82,0,37902,Female,Education,,,,,,,,2020,Jeep,Cherokee,4200,Yes
20,42,9142995,IN,250/500,500,726.97,2000000,46802,Female,Finance,,,,,,,,2011,Nissan,Rogue,3600,No
60,54,9608846,KY,250/500,1000,772.98,1000000,40507,Female,Finance,,,,,,,,2024,Honda,Accord,3300,No
42,34,8573766,NC,250/500,500,886.06,0,27601,Male,Transportation,,,,,,,,2013,Ford,Explorer,4300,No
101,48,9041625,GA,250/500,1000,742.07,0,31401,Female,Hospitality,2024-11-11,Intersection,758 Oak St,Savannah,GA,03:56,2249.4,2015,Nissan,Rogue,3600,No
13,39,4212876,ME,250/500,500,1041.96,1000000,04401,Male,Manufacturing,2023-04-28,Rear-end,6818 Maple St,Bangor,ME,15:27,1687.6,2017,Tesla,Model 3,3600,No
219,63,4453728,MI,250/500,1000,681.01,0,48201,Female,Education,,,,,,,,2024,Jeep,Grand Cherokee,4800,Yes
16,50,4539413,TN,250/500,500,806.14,2000000,37203,Female,Technology,,,,,,,,2015,Nissan,Rogue,3600,No
81,39,9392574,VT,250/500,500,483.71,0,05401,Male,Finance,,,,,,,,2016,Ford,Explorer,4300,No
19,27,8739466,OH,500/1000,1000,613.61,0,43215,Male,Hospitality,2023-09-25,Vandalism,7359 Pine St,Columbus,OH,06:29,932.21,2009,Ford,Escape,3500,Yes
1,64,6300218,AL,500/1000,500,942.34,0,35801,Female,Education,,,,,,,,2022,Subaru,Forester,3500,No
16,54,4937891,VA,250/500,500,536.91,0,23510,Male,Technology,2022-05-20,Rear-end,8549 Pine St,Norfolk,VA,23:26,5577.88,2022,Ford,F-150,4600,No
194,54,5475807,SC,250/500,1000,826.05,0,29401,Female,Education,,,,,,,,2019,Kia,Sorento,4100,No
118,25,7509151,NC,250/500,500,671.92,0,27601,Male,Education,2020-12-22,Vandalism,3715 Elm St,Raleigh,NC,21:54,1078.73,2015,Honda,Accord,3300,No
86,45,6580616,ME,500/1000,500,569.8,0,04401,Female,Education,2021-11-22,Theft,2953 Pine St,Bangor,ME,01:25,790.36,2012,Toyota,Camry,3300,Yes
238,59,4660655,IL,250/500,500,542.31,2000000,60505,Male,Retail,2024-01-19,Animal,893 Pine St,Aurora,IL,04:52,10036.0,2024,Nissan,Altima,3200,No
27,41,9962957,IL,250/500,1000,999.69,1000000,60601,Female,Hospitality,2024-09-06,Theft,1173 Oak St,Chicago,IL,03:23,6096.46,2014,Tesla,Model Y,4400,Yes
13,45,3854930,IN,250/500,500,861.31,1000000,46204,Male,Healthcare,2023-05-25,Rear-end,3084 Pine St,Indianapolis,IN,00:33,1223.52,2015,Ford,F-150,4600,No
182,29,8935326,KY,250/500,500,703.38,0,40507,Male,Finance,,,,,,,,2014,Subaru,Outback,3600,No
18,42,5643680,NH,500/1000,500,514.37,1000000,03101,Male,Technology,,,,,,,,2017,Nissan,Altima,3200,Yes
24,46,8757799,KY,250/500,500,772.86,0,40202,Male,Retail,,,,,,,,2019,Nissan,Rogue,3600,No
19,51,9490522,OH,500/1000,1000,450.0,0,44114,Female,Education,,,,,,,,2012,Toyota,Corolla,3000,No
2,41,3649266,GA,500/1000,500,1315.13,0,30303,Female,Education,,,,,,,,2021,Hyundai,Santa Fe,3900,No
41,57,1914853,IL,250/500,1000,558.19,0,60601,Female,Transportation,2023-12-25,Single vehicle,2695 Elm St,Chicago,IL,22:57,13664.37,2017,Toyota,RAV4,3600,Yes
158,56,5256517,ME,500/1000,500,493.67,0,04401,Male,Finance,2021-04-22,Single vehicle,4284 Pine St,Bangor,ME,00:22,4756.04,2017,Hyundai,Santa Fe,3900,No
82,37,7674586,IL,250/500,500,805.57,0,60601,Male,Manufacturing,,,,,,,,2015,Kia,Sportage,3500,No
100,63,7113941,IN,250/500,500,496.59,0,46204,Female,Education,2020-01-25,Theft,813 Oak St,Indianapolis,IN,02:10,3021.9,2019,Hyundai,Elantra,2800,No
13,37,1366628,ME,250/500,500,691.1,0,04101,Male,Healthcare,,,,,,,,2013,Kia,Sorento,4100,No
38,48,5202859,SC,250/500,500,895.68,0,29201,Male,Transportation,,,,,,,,2019,Kia,Sportage,3500,No
3,65,5309832,ME,500/1000,500,716.7,1000000,04401,Female,Hospitality,2025-10-23,Vandalism,7253 Elm St,Bangor,ME,08:17,2948.17,2018,Chevrolet,Equinox,3700,No
55,45,6732216,VA,500/1000,500,812.52,2000000,23219,Male,Retail,,,,,,,,2018,Chevrolet,Silverado,4800,No
74,49,6820211,TN,500/1000,1000,492.65,0,37203,Female,Manufacturing,,,,,,,,2017,Volkswagen,Jetta,3000,Yes
89,47,3863367,GA,500/1000,500,984.4,1000000,31401,Female,Technology,2025-04-20,Single vehicle,2268 Oak St,Savannah,GA,22:57,26311.57,2008,Volkswagen,Jetta,3000,No
18,34,9694197,VA,250/500,500,587.76,0,23510,Male,Retail,,,,,,,,2020,Jeep,Grand Cherokee,4800,No
21,18,4568522,ME,500/1000,500,945.19,0,04101,Female,Healthcare,2025-02-17,Vandalism,5106 Oak St,Portland,ME,21:11,3005.85,2009,Ford,F-150,4600,Yes
19,26,5571967,WI,250/500,1000,650.45,0,53703,Male,Retail,,,,,,,,2012,Kia,Sportage,3500,No
92,36,2785513,ME,500/1000,500,526.84,2000000,04401,Female,Technology,,,,,,,,2009,Chevrolet,Malibu,3400,No
102,27,7101292,MI,500/1000,1000,895.25,0,48201,Female,Healthcare,,,,,,,,2008,Honda,Civic,2900,No
10,28,1049123,SC,500/1000,500,951.49,1000000,29401,Female,Manufacturing,,,,,,,,2019,Jeep,Grand Cherokee,4800,Yes
25,31,1497104,IL,250/500,500,685.39,0,60601,Female,Hospitality,2021-07-26,Single vehicle,8162 Oak St,Chicago,IL,09:24,19688.09,2016,Subaru,Forester,3500,No
69,22,4385612,IL,250/500,500,1122.92,0,60505,Female,Hospitality,,,,,,,,2023,Honda,Accord,3300,No
12,36,5131548,NC,250/500,500,494.43,0,28202,Male,Finance,,,,,,,,2014,Ford,F-150,4600,No
36,47,6402663,IN,250/500,500,450.0,0,46204,Male,Finance,,,,,,,,2024,Hyundai,Santa Fe,3900,No
20,54,4940763,KY,250/500,500,520.58,0,40507,Male,Transportation,2025-04-12,Animal,2211 Elm St,Lexington,KY,02:06,2179.11,2015,Kia,Sportage,3500,Yes
65,60,3219740,WI,500/1000,1000,757.69,2000000,53703,Male,Manufacturing,,,,,,,,2018,Toyota,RAV4,3600,No
47,38,5979720,VA,500/1000,500,616.27,0,23510,Female,Transportation,2023-12-21,Theft,5388 Maple St,Norfolk,VA,04:20,3506.5,2012,Volkswagen,Tiguan,3800,No
20,45,5270560,ME,500/1000,500,815.71,0,04101,Female,Technology,,,,,,,,2018,Hyundai,Elantra,2800,No
60,21,9676754,AL,500/1000,1000,1023.78,2000000,35801,Female,Retail,2025-01-23,Vandalism,2339 Pine St,Huntsville,AL,16:44,14527.85,2022,Ford,Escape,3500,No
1,23,2418728,NH,500/1000,1000,1514.47,1000000,03301,Female,Transportation,,,,,,,,2018,Kia,Sportage,3500,No
33,61,5338704,VT,250/500,1000,518.74,0,05602,Female,Hospitality,2025-10-13,Animal,5265 Oak St,Montpelier,VT,05:59,5054.94,2016,Nissan,Altima,3200,No
66,43,8618580,TN,250/500,500,575.28,0,37902,Male,Technology,2021-09-19,Animal,1571 Oak St,Knoxville,TN,07:11,10251.08,2014,Ford,Explorer,4300,Yes
5,37,4136481,NH,250/500,500,902.75,0,03301,Male,Transportation,,,,,,,,2015,Toyota,Camry,3300,No
13,70,5370244,IL,250/500,500,772.4,1000000,60505,Male,Manufacturing,2024-04-28,Animal,6021 Oak St,Aurora,IL,23:58,2010.53,2015,Subaru,Outback,3600,No
18,37,2770546,TN,250/500,500,607.35,0,37902,Female,Hospitality,,,,,,,,2016,Tesla,Model Y,4400,No
108,53,6315978,WI,250/500,500,454.04,0,53202,Male,Retail,,,,,,,,2012,Toyota,Camry,3300,Yes
3,63,8569362,IN,250/500,500,897.94,0,46802,Male,Finance,2024-12-10,Theft,2581 Pine St,Fort Wayne,IN,18:57,2508.63,2015,Hyundai,Santa Fe,3900,Yes
68,44,2463514,AL,500/1000,500,705.51,0,35203,Female,Transportation,,,,,,,,2018,Volkswagen,Tiguan,3800,Yes
52,35,4041104,TN,250/500,1000,811.68,0,37203,Male,Healthcare,,,,,,,,2021,Chevrolet,Equinox,3700,No
13,58,9781273,SC,250/500,500,628.57,0,29401,Male,Education,,,,,,,,2019,Subaru,Forester,3500,Yes
205,58,1181219,NH,250/500,500,616.67,0,03301,Female,Hospitality,,,,,,,,2019,Nissan,Rogue,3600,No
12,43,8619179,NH,500/1000,1000,725.36,0,03301,Female,Finance,2022-09-22,Theft,9140 Elm St,Concord,NH,07:02,3305.97,2015,Subaru,Forester,3500,No
76,26,2464388,WI,250/500,500,766.36,0,53202,Male,Hospitality,,,,,,,,2019,Nissan,Rogue,3600,No
4,17,3776336,OH,500/1000,500,1095.19,0,44114,Female,Finance,,,,,,,,2018,Volkswagen,Tiguan,3800,No
138,51,8265462,SC,250/500,1000,721.72,0,29201,Male,Transportation,2025-07-28,Single vehicle,9382 Elm St,Columbia,SC,22:31,4340.63,2017,Kia,Sorento,4100,No
93,59,8984353,VT,500/1000,1000,666.48,0,05602,Female,Hospitality,,,,,,,,2020,Subaru,Outback,3600,No
33,28,1143537,OH,500/1000,1000,728.6,0,43215,Male,Retail,2024-07-06,Vandalism,2288 Oak St,Columbus,OH,05:07,23835.88,2016,Subaru,Forester,3500,No
21,35,7075031,NH,250/500,1000,1324.1,0,03301,Female,Manufacturing,,,,,,,,2021,Honda,Accord,3300,No
3,52,3698456,NC,250/500,500,764.29,0,27601,Male,Education,2022-06-21,Single vehicle,8871 Maple St,Raleigh,NC,01:45,2125.39,2016,Subaru,Outback,3600,No
86,19,8618049,AL,250/500,1000,704.1,0,35801,Male,Technology,,,,,,,,2014,Ford,F-150,4600,Yes
22,46,2364156,WI,500/1000,500,450.0,0,53703,Female,Education,,,,,,,,2018,Tesla,Model Y,4400,No
5,17,9728615,ME,500/1000,1000,1246.74,0,04101,Male,Hospitality,,,,,,,,2020,Jeep,Grand Cherokee,4800,No
56,17,3117059,NH,250/500,500,842.82,0,03101,Male,Education,,,,,,,,2016,Nissan,Rogue,3600,No
294,22,7300700,VT,250/500,500,1074.43,0,05401,Male,Retail,,,,,,,,2016,Toyota,RAV4,3600,No
11,21,7944129,AL,250/500,1000,955.57,2000000,35203,Male,Manufacturing,2021-04-09,Intersection,5830 Elm St,Birmingham,AL,16:05,4666.23,2010,Kia,Sorento,4100,Yes
137,32,7798491,IL,250/500,1000,660.83,0,60505,Male,Transportation,,,,,,,,2011,Chevrolet,Malibu,3400,No
118,40,8306671,GA,500/1000,500,565.82,1000000,30303,Male,Education,2025-10-22,Vandalism,5003 Elm St,Atlanta,GA,14:07,8074.37,2018,Kia,Sportage,3500,No
39,54,4652947,NC,250/500,1000,791.24,0,28202,Male,Healthcare,2025-07-01,Intersection,5757 Pine St,Charlotte,NC,05:48,5634.08,2023,Kia,Sportage,3500,No
172,51,8144408,VA,500/1000,1000,687.09,0,23510,Female,Hospitality,,,,,,,,2011,Volkswagen,Jetta,3000,No
28,37,7612931,TN,250/500,500,843.14,0,37902,Female,Retail,,,,,,,,2018,Toyota,RAV4,3600,No
63,17,3596620,TN,250/500,500,891.73,1000000,37203,Male,Retail,,,,,,,,2019,Honda,CR-V,3700,No
26,42,5662580,GA,500/1000,500,1030.08,0,31401,Male,Manufacturing,2024-04-11,Vandalism,9892 Oak St,Savannah,GA,17:59,10633.67,2017,Nissan,Rogue,3600,No
15,64,1999644,MI,250/500,500,1012.53,0,49503,Female,Hospitality,,,,,,,,2014,Nissan,Altima,3200,No
24,61,3070627,SC,500/1000,1000,750.52,0,29401,Female,Manufacturing,2021-12-08,Rear-end,5934 Elm St,Charleston,SC,13:58,7121.37,2016,Volkswagen,Tiguan,3800,No
21,32,4531720,ME,250/500,500,853.05,0,04401,Female,Finance,2025-10-13,Rear-end,9006 Pine St,Bangor,ME,21:32,5029.47,2017,Tesla,Model 3,3600,No
76,27,4427512,NH,250/500,500,973.42,0,03301,Male,Transportation,,,,,,,,2015,Hyundai,Elantra,2800,Yes
32,59,5349904,WI,500/1000,500,535.41,0,53703,Female,Hospitality,2023-06-17,Rear-end,8076 Oak St,Madison,WI,13:09,4841.48,2011,Nissan,Altima,3200,Yes
109,17,7714829,IL,500/1000,500,743.87,0,60505,Female,Hospitality,2020-11-04,Vandalism,4359 Elm St,Aurora,IL,18:36,17939.23,2009,Hyundai,Elantra,2800,No
68,50,6918947,KY,250/500,500,576.99,0,40202,Female,Healthcare,2020-01-27,Vandalism,8501 Oak St,Louisville,KY,18:46,3190.03,2017,Jeep,Cherokee,4200,Yes
27,67,9310928,NH,250/500,1000,1195.82,0,03301,Male,Education,,,,,,,,2015,Toyota,RAV4,3600,No
3,42,5914909,ME,250/500,500,578.86,0,04101,Male,Education,2022-10-16,Theft,8851 Oak St,Portland,ME,18:10,5673.58,2018,Chevrolet,Silverado,4800,No
165,43,4768945,MI,500/1000,500,656.62,0,48201,Male,Finance,2023-12-26,Animal,469 Oak St,Detroit,MI,17:21,8295.42,2018,Kia,Sportage,3500,No
62,42,2193527,VA,500/1000,500,664.58,0,23219,Male,Healthcare,2023-02-23,Animal,8181 Oak St,Richmond,VA,02:28,794.16,2023,Ford,Explorer,4300,No
100,41,4325900,VA,500/1000,1000,850.11,0,23510,Male,Education,2022-06-08,Theft,568 Pine St,Norfolk,VA,22:41,7174.42,2022,Toyota,Camry,3300,Yes
19,66,3254199,IN,500/1000,500,527.68,0,46802,Female,Transportation,,,,,,,,2011,Toyota,Corolla,3000,Yes
72,68,7709570,ME,250/500,500,450.0,0,04401,Female,Manufacturing,,,,,,,,2012,Chevrolet,Equinox,3700,No
57,56,2458583,ME,250/500,1000,827.31,1000000,04101,Male,Education,2025-09-08,Vandalism,9900 Maple St,Portland,ME,03:32,1550.13,2008,Toyota,RAV4,3600,No
31,53,6559457,VA,500/1000,500,734.52,0,23510,Male,Finance,,,,,,,,2009,Chevrolet,Malibu,3400,Yes
12,72,3970510,MI,250/500,500,924.54,0,49503,Male,Technology,2021-08-12,Vandalism,9122 Maple St,Grand Rapids,MI,03:33,1421.32,2024,Hyundai,Santa Fe,3900,No
89,46,8325804,IN,250/500,500,450.0,0,46802,Male,Technology,,,,,,,,2017,Chevrolet,Silverado,4800,No
110,20,9750262,OH,500/1000,1000,623.79,0,43215,Female,Technology,,,,,,,,2022,Toyota,RAV4,3600,No
207,48,4819717,GA,500/1000,500,806.6,0,31401,Female,Hospitality,,,,,,,,2024,Subaru,Outback,3600,No
138,66,9069865,NH,250/500,500,501.9,0,03101,Female,Finance,,,,,,,,2016,Jeep,Cherokee,4200,No
28,44,7807598,WI,250/500,500,684.94,1000000,53703,Female,Manufacturing,,,,,,,,2017,Chevrolet,Equinox,3700,No
91,35,6818556,NC,500/1000,500,504.61,0,27601,Male,Finance,,,,,,,,2023,Subaru,Outback,3600,No
18,26,1602566,WI,250/500,1000,1037.88,0,53202,Male,Technology,2023-01-09,Vandalism,204 Maple St,Milwaukee,WI,08:41,7718.91,2016,Kia,Sportage,3500,No
287,69,7855917,VT,500/1000,500,648.5,0,05602,Male,Transportation,2024-07-11,Vandalism,6229 Maple St,Montpelier,VT,09:33,10205.41,2020,Honda,Accord,3300,Yes
94,42,6324334,WI,500/1000,500,861.23,0,53202,Male,Transportation,2022-03-26,Theft,9264 Oak St,Milwaukee,WI,06:00,5444.8,2018,Chevrolet,Silverado,4800,No
80,65,4166887,GA,250/500,500,892.75,1000000,30303,Female,Healthcare,2021-09-09,Theft,2460 Maple St,Atlanta,GA,21:06,4690.89,2005,Jeep,Grand Cherokee,4800,No
106,35,1572102,GA,500/1000,500,450.0,0,31401,Male,Hospitality,2021-02-26,Single vehicle,2368 Elm St,Savannah,GA,11:14,3284.5,2011,Ford,Explorer,4300,No
183,59,9452666,WI,500/1000,1000,527.72,0,53703,Female,Healthcare,,,,,,,,2016,Tesla,Model 3,3600,No
75,27,8163246,IL,250/500,500,492.1,0,60601,Male,Healthcare,2020-04-02,Animal,7612 Pine St,Chicago,IL,23:52,12324.68,2017,Chevrolet,Malibu,3400,No
69,39,6055111,NC,250/500,500,687.98,0,28202,Female,Healthcare,,,,,,,,2019,Volkswagen,Jetta,3000,No
82,27,8130647,SC,250/500,500,748.73,0,29201,Male,Healthcare,,,,,,,,2016,Jeep,Cherokee,4200,No
32,57,8354947,NC,250/500,500,656.34,1000000,28202,Male,Healthcare,,,,,,,,2017,Toyota,Corolla,3000,No
66,51,3680621,TN,500/1000,500,555.97,0,37203,Male,Finance,,,,,,,,2013,Chevrolet,Silverado,4800,No
76,58,1249574,OH,250/500,1000,765.99,0,43215,Male,Transportation,,,,,,,,2009,Honda,CR-V,3700,No
28,21,2937434,NH,500/1000,500,1346.09,0,03101,Female,Retail,,,,,,,,2022,Honda,Civic,2900,No
40,55,8057093,IN,250/500,500,474.82,0,46204,Female,Retail,2023-08-11,Vandalism,876 Oak St,Indianapolis,IN,22:11,50050.65,2017,Hyundai,Santa Fe,3900,No
73,38,7165067,WI,500/1000,1000,450.0,0,53202,Male,Healthcare,,,,,,,,2014,Nissan,Altima,3200,No
18,51,2864794,AL,250/500,500,893.51,1000000,35203,Female,Hospitality,,,,,,,,2012,Toyota,Camry,3300,No
22,28,7587939,NC,500/1000,500,738.0,0,27601,Female,Retail,2024-09-27,Theft,2596 Pine St,Raleigh,NC,03:14,1304.9,2018,Nissan,Rogue,3600,No
58,44,9425463,IN,250/500,500,746.99,0,46802,Female,Transportation,,,,,,,,2021,Jeep,Grand Cherokee,4800,No
82,55,6483980,IL,250/500,500,967.92,0,60601,Female,Finance,,,,,,,,2022,Chevrolet,Equinox,3700,No
61,17,5911692,IN,500/1000,1000,1010.47,1000000,46802,Male,Technology,2022-12-11,Single vehicle,5248 Pine St,Fort Wayne,IN,21:38,14623.59,2019,Volkswagen,Jetta,3000,No
4,46,8426148,OH,250/500,500,1010.86,0,44114,Male,Technology,2025-03-21,Rear-end,2965 Elm St,Cleveland,OH,00:00,3874.68,2014,Jeep,Cherokee,4200,No
8,41,9713024,GA,250/500,500,731.97,1000000,30303,Female,Hospitality,,,,,,,,2014,Jeep,Grand Cherokee,4800,Yes
67,55,8336975,OH,250/500,500,450.0,1000000,43215,Female,Manufacturing,,,,,,,,2017,Honda,CR-V,3700,No
79,33,1604949,NC,500/1000,500,611.95,2000000,28202,Male,Finance,2024-12-19,Rear-end,6033 Elm St,Charlotte,NC,03:31,10276.74,2014,Chevrolet,Equinox,3700,Yes
7,27,9171298,OH,250/500,500,557.51,2000000,43215,Male,Healthcare,,,,,,,,2020,Nissan,Rogue,3600,No
5,46,9826502,SC,250/500,500,890.88,2000000,29401,Female,Finance,2023-05-12,Animal,3397 Pine St,Charleston,SC,16:00,638.68,2020,Tesla,Model 3,3600,No
30,54,7527570,IL,500/1000,500,1308.5,0,60601,Female,Technology,,,,,,,,2023,Chevrolet,Equinox,3700,No
102,46,8429639,NC,250/500,1000,680.3,0,27601,Female,Transportation,,,,,,,,2017,Nissan,Rogue,3600,No
66,64,1549037,IN,500/1000,500,829.14,0,46204,Male,Education,2022-07-28,Single vehicle,3279 Pine St,Indianapolis,IN,14:36,4431.0,2022,Toyota,RAV4,3600,No
119,52,3216618,VA,250/500,500,557.89,1000000,23219,Male,Manufacturing,,,,,,,,2016,Chevrolet,Malibu,3400,No
208,48,3628890,ME,250/500,500,719.67,0,04401,Female,Hospitality,2024-12-08,Animal,9284 Pine St,Bangor,ME,19:33,29523.42,2013,Chevrolet,Equinox,3700,No
144,43,7732448,GA,250/500,500,605.78,0,30303,Male,Education,,,,,,,,2017,Ford,F-150,4600,No
6,58,3819666,MI,250/500,500,869.21,0,48201,Female,Transportation,,,,,,,,2021,Chevrolet,Malibu,3400,No
143,46,5623682,IN,250/500,1000,450.0,1000000,46802,Male,Manufacturing,,,,,,,,2013,Toyota,RAV4,3600,Yes
58,44,7872861,IL,250/500,500,854.78,0,60505,Male,Manufacturing,2023-11-19,Animal,8578 Elm St,Aurora,IL,19:03,2051.38,2016,Kia,Sportage,3500,No
101,17,1613623,SC,250/500,500,1082.58,0,29401,Male,Education,,,,,,,,2020,Honda,Civic,2900,No
47,70,9203309,IL,250/500,1000,816.95,1000000,60601,Male,Hospitality,,,,,,,,2016,Toyota,RAV4,3600,No
35,48,8424856,NC,500/1000,500,950.69,1000000,27601,Male,Technology,,,,,,,,2019,Honda,Civic,2900,Yes
150,43,6260587,NH,250/500,1000,629.8,1000000,03301,Female,Transportation,,,,,,,,2013,Chevrolet,Equinox,3700,No
32,53,4942726,VA,250/500,500,703.31,1000000,23510,Male,Manufacturing,,,,,,,,2016,Honda,CR-V,3700,Yes
8,44,7558461,OH,250/500,1000,754.46,0,43215,Female,Finance,2024-02-27,Intersection,970 Elm St,Columbus,OH,00:00,1566.08,2018,Jeep,Grand Cherokee,4800,Yes
8,54,6361163,IN,250/500,500,757.18,0,46204,Male,Education,,,,,,,,2019,Tesla,Model 3,3600,No
15,44,9943266,ME,250/500,500,811.9,0,04401,Male,Hospitality,,,,,,,,2015,Hyundai,Santa Fe,3900,No
44,48,6650601,VT,250/500,500,896.55,0,05401,Female,Manufacturing,,,,,,,,2020,Tesla,Model Y,4400,No
20,55,9201484,ME,250/500,500,455.03,0,04101,Male,Manufacturing,2022-08-12,Intersection,340 Oak St,Portland,ME,21:57,2518.61,2016,Tesla,Model 3,3600,No
128,40,4415051,TN,250/500,1000,803.42,0,37902,Female,Technology,,,,,,,,2017,Ford,F-150,4600,No
67,54,3464000,AL,250/500,500,882.7,2000000,35203,Female,Retail,2022-05-17,Vandalism,4070 Elm St,Birmingham,AL,15:42,565.78,2022,Jeep,Grand Cherokee,4800,No
20,60,6019258,ME,500/1000,500,657.4,0,04401,Male,Finance,,,,,,,,2017,Kia,Sorento,4100,Yes
148,72,6939630,TN,250/500,500,450.0,0,37203,Female,Finance,2022-01-15,Vandalism,4754 Elm St,Nashville,TN,01:56,2120.46,2012,Kia,Sportage,3500,Yes
39,63,6788818,WI,500/1000,500,539.0,0,53703,Female,Healthcare,,,,,,,,2009,Toyota,RAV4,3600,No
117,40,7525708,KY,500/1000,500,663.56,0,40202,Male,Finance,,,,,,,,2024,Volkswagen,Jetta,3000,No
