months_as_customer,age,policy_number,policy_state,policy_csl,policy_deductible,policy_annual_premium,umbrella_limit,zip_code,policyholder_gender,policyholder_occupation_sector,date_of_loss,loss_type,loss_location_address,loss_location_city,loss_location_state,time_of_loss,claim_amount,vehicle_year,vehicle_make,vehicle_model,vehicle_weight,previous_losses
115,19,6955524,IL,500/1000,500,857.25,0,60505,Male,Finance,2025-06-04,Theft,7059 Elm St,Aurora,IL,23:26,3241.54,2016,Ford,F-150,4600,No
73,32,6317534,IL,250/500,500,606.85,0,60601,Female,Retail,2022-11-06,Vandalism,8016 Pine St,Chicago,IL,00:53,2511.74,2020,Toyota,Camry,3300,No
140,48,2466805,GA,500/1000,500,537.56,0,31401,Male,Transportation,2021-07-01,Vandalism,8685 Oak St,Savannah,GA,17:24,2751.99,2020,Hyundai,Elantra,2800,Yes
47,36,6643261,NH,500/1000,500,710.73,0,03301,Female,Finance,2021-10-23,Theft,1791 Maple St,Concord,NH,14:49,3083.78,2013,Jeep,Grand Cherokee,4800,No
19,59,4416312,VA,500/1000,500,946.18,0,23219,Female,Healthcare,2021-01-12,Theft,5981 Pine St,Richmond,VA,11:34,3892.14,2017,Chevrolet,Silverado,4800,Yes
35,63,7105456,MI,500/1000,1000,643.42,1000000,49503,Male,Manufacturing,2020-06-08,Vandalism,1057 Elm St,Grand Rapids,MI,12:22,5179.77,2009,Ford,F-150,4600,No
1,34,3532975,GA,250/500,500,697.2,0,31401,Female,Technology,2024-04-27,Theft,1139 Maple St,Savannah,GA,05:39,13297.79,2016,Toyota,Camry,3300,No
51,36,2179114,NH,250/500,500,450.0,0,03101,Female,Finance,2023-11-09,Single vehicle,7014 Pine St,Manchester,NH,01:07,13793.64,2007,Chevrolet,Silverado,4800,No
37,17,9605730,VT,250/500,1000,1203.06,0,05401,Male,Finance,2022-06-13,Rear-end,8177 Elm St,Burlington,VT,15:11,4046.7,2020,Toyota,Camry,3300,No
16,47,2674502,MI,500/1000,500,919.88,0,48201,Male,Finance,2020-08-14,Single vehicle,9563 Elm St,Detroit,MI,16:49,400.0,2014,Ford,F-150,4600,No
77,55,8514388,IL,250/500,1000,546.81,0,60601,Female,Technology,2024-11-20,Intersection,995 Maple St,Chicago,IL,02:08,5331.37,2013,Toyota,Camry,3300,No
60,29,9795570,SC,250/500,500,624.85,0,29401,Female,Manufacturing,2022-11-13,Theft,178 Elm St,Charleston,SC,15:29,4239.09,2013,Honda,Civic,2900,No
9,49,6482803,NH,250/500,1000,917.49,0,03101,Male,Manufacturing,2020-07-01,Animal,4331 Maple St,Manchester,NH,15:13,8571.57,2009,Subaru,Outback,3600,Yes
44,35,2122039,GA,500/1000,1000,936.79,0,30303,Male,Education,2020-06-05,Rear-end,4809 Oak St,Atlanta,GA,22:40,10676.78,2017,Tesla,Model 3,3600,No
38,47,2046232,IN,250/500,500,928.62,0,46802,Female,Hospitality,2024-12-25,Theft,8117 Oak St,Fort Wayne,IN,18:29,1304.76,2017,Ford,F-150,4600,Yes
21,35,1362618,NC,250/500,1000,565.7,0,27601,Female,Finance,2023-12-26,Animal,1318 Maple St,Raleigh,NC,10:33,2157.66,2015,Jeep,Grand Cherokee,4800,No
121,65,7282929,ME,500/1000,500,1153.08,1000000,04401,Female,Finance,2022-10-31,Theft,9803 Oak St,Bangor,ME,04:56,12819.44,2021,Toyota,Camry,3300,No
26,26,1358634,WI,250/500,500,1003.85,0,53703,Female,Transportation,2023-01-14,Animal,9591 Maple St,Madison,WI,09:55,1772.68,2018,Ford,F-150,4600,Yes
33,47,4711917,TN,250/500,1000,903.02,0,37902,Male,Education,2025-08-08,Animal,517 Oak St,Knoxville,TN,05:01,1693.01,2013,Ford,F-150,4600,No
44,56,7763271,GA,250/500,1000,510.71,0,30303,Female,Hospitality,2025-01-11,Theft,6046 Pine St,Atlanta,GA,14:55,9685.99,2020,Ford,F-150,4600,Yes
112,29,6946948,KY,500/1000,500,533.29,2000000,40202,Male,Healthcare,2022-03-27,Intersection,1019 Pine St,Louisville,KY,20:15,878.34,2018,Ford,F-150,4600,No
109,56,7977277,VA,250/500,1000,591.12,1000000,23219,Male,Technology,2020-05-20,Theft,2981 Pine St,Richmond,VA,06:26,16863.65,2012,Honda,Civic,2900,No
28,41,6837214,VA,250/500,1000,475.02,1000000,23510,Female,Manufacturing,2024-12-25,Animal,6493 Elm St,Norfolk,VA,11:59,4847.33,2017,Tesla,Model 3,3600,No
18,46,4412882,OH,250/500,500,694.24,0,43215,Male,Finance,2021-02-28,Vandalism,5388 Oak St,Columbus,OH,01:25,1130.18,2017,Hyundai,Elantra,2800,No
183,19,8640863,SC,500/1000,500,1217.2,1000000,29201,Female,Healthcare,2024-11-29,Intersection,1506 Pine St,Columbia,SC,02:52,1971.95,2017,Toyota,Camry,3300,Yes
109,65,1301837,AL,250/500,500,450.0,0,35801,Female,Manufacturing,2024-01-22,Vandalism,6352 Pine St,Huntsville,AL,19:37,2781.33,2011,Chevrolet,Silverado,4800,Yes
9,43,2685463,IL,250/500,500,788.27,0,60601,Male,Hospitality,2021-09-24,Theft,5110 Pine St,Chicago,IL,09:15,5177.55,2017,Chevrolet,Silverado,4800,No
5,53,5030361,IL,500/1000,1000,559.82,0,60601,Female,Technology,2025-10-29,Theft,9735 Elm St,Chicago,IL,11:03,6695.21,2015,Honda,Civic,2900,No
22,54,9213701,NC,250/500,500,696.63,2000000,28202,Male,Healthcare,2024-12-19,Vandalism,5561 Elm St,Charlotte,NC,20:34,703.4,2012,Honda,Civic,2900,No
63,43,9355391,IL,250/500,500,529.41,0,60505,Male,Manufacturing,2023-08-18,Vandalism,996 Elm St,Aurora,IL,12:22,3097.11,2014,Subaru,Outback,3600,No
123,43,1031554,MI,250/500,500,583.02,0,49503,Female,Healthcare,2024-01-07,Intersection,7142 Maple St,Grand Rapids,MI,08:55,6616.41,2015,Chevrolet,Silverado,4800,No
73,58,4593882,GA,250/500,500,525.98,1000000,30303,Female,Transportation,2023-10-26,Single vehicle,1716 Pine St,Atlanta,GA,14:25,3495.96,2012,Honda,Civic,2900,Yes
27,34,2878751,NH,500/1000,500,811.97,2000000,03101,Male,Hospitality,2020-09-08,Animal,536 Oak St,Manchester,NH,17:26,1356.55,2009,Hyundai,Elantra,2800,No
1,51,7239610,GA,500/1000,1000,799.8,0,30303,Male,Retail,2025-10-19,Animal,8995 Elm St,Atlanta,GA,09:35,6076.33,2015,Hyundai,Elantra,2800,Yes
158,55,1361205,NC,250/500,500,801.77,0,28202,Male,Retail,2023-02-13,Theft,504 Pine St,Charlotte,NC,07:23,4378.92,2016,Hyundai,Elantra,2800,Yes
16,52,6153642,VA,500/1000,500,492.51,0,23219,Male,Technology,2021-02-23,Intersection,1455 Oak St,Richmond,VA,00:55,2164.25,2011,Toyota,Camry,3300,No
133,53,8340018,NC,250/500,500,495.0,1000000,28202,Female,Technology,2021-04-28,Animal,4669 Elm St,Charlotte,NC,21:48,1055.18,2010,Subaru,Outback,3600,No
45,48,1271678,NC,250/500,500,602.17,1000000,28202,Female,Finance,2022-07-01,Theft,8615 Elm St,Charlotte,NC,05:39,3098.67,2009,Tesla,Model 3,3600,Yes
76,32,8256690,OH,250/500,500,530.69,0,43215,Female,Hospitality,2020-11-02,Vandalism,7357 Maple St,Columbus,OH,02:08,1996.51,2008,Chevrolet,Silverado,4800,No
12,24,3633941,GA,500/1000,1000,1329.38,1000000,30303,Female,Healthcare,2021-09-02,Animal,7961 Oak St,Atlanta,GA,02:04,10911.61,2017,Honda,Civic,2900,No
23,59,1672025,IL,500/1000,500,1134.89,0,60601,Female,Technology,2020-02-18,Rear-end,7098 Oak St,Chicago,IL,01:46,16567.86,2017,Jeep,Grand Cherokee,4800,Yes
127,39,4064828,KY,250/500,500,531.12,1000000,40202,Female,Hospitality,2020-09-23,Vandalism,5265 Oak St,Louisville,KY,04:30,5744.12,2017,Ford,F-150,4600,No
105,38,8644496,GA,500/1000,500,450.0,1000000,30303,Female,Retail,2021-12-25,Animal,7255 Pine St,Atlanta,GA,21:49,5028.37,2014,Ford,F-150,4600,No
40,38,1562482,SC,500/1000,1000,617.7,0,29401,Male,Technology,2023-11-15,Theft,3227 Pine St,Charleston,SC,17:36,1417.87,2014,Subaru,Outback,3600,No
14,25,2292242,NC,250/500,500,699.19,0,27601,Female,Hospitality,2025-04-07,Single vehicle,301 Maple St,Raleigh,NC,01:56,2072.65,2022,Ford,F-150,4600,Yes
14,39,6226804,ME,250/500,1000,653.82,1000000,04101,Male,Finance,2024-03-28,Theft,5372 Pine St,Portland,ME,11:28,3268.7,2012,Toyota,Camry,3300,No
93,42,7429739,VA,250/500,1000,553.72,2000000,23219,Male,Manufacturing,2022-12-04,Theft,7551 Pine St,Richmond,VA,04:32,3095.9,2016,Ford,F-150,4600,No
43,26,2532781,ME,500/1000,1000,628.53,0,04401,Female,Hospitality,2023-01-04,Intersection,1804 Pine St,Bangor,ME,21:38,1705.92,2017,Honda,Civic,2900,No
11,28,1947830,IL,250/500,500,584.05,1000000,60505,Male,Finance,2023-01-19,Rear-end,9365 Oak St,Aurora,IL,02:43,3185.84,2007,Hyundai,Elantra,2800,No
131,26,6001726,VT,250/500,1000,450.0,0,05602,Male,Hospitality,2025-12-02,Intersection,290 Oak St,Montpelier,VT,20:35,9961.45,2022,Honda,Civic,2900,No
20,61,4595893,IN,250/500,1000,857.83,0,46802,Female,Manufacturing,2025-11-25,Single vehicle,6624 Pine St,Fort Wayne,IN,01:53,1330.3,2019,Subaru,Outback,3600,No
165,43,8960856,IN,500/1000,500,557.88,2000000,46204,Male,Manufacturing,2023-12-02,Rear-end,6838 Oak St,Indianapolis,IN,15:57,400.0,2017,Honda,Civic,2900,No
3,39,9686655,IL,250/500,500,795.06,0,60505,Female,Finance,2025-02-04,Rear-end,6895 Oak St,Aurora,IL,01:54,7981.57,2008,Subaru,Outback,3600,No
62,42,8629131,GA,500/1000,1000,1059.71,0,31401,Female,Technology,2022-01-18,Animal,2092 Maple St,Savannah,GA,09:23,9189.28,2014,Hyundai,Elantra,2800,No
48,22,1186177,MI,500/1000,1000,1070.78,0,49503,Female,Retail,2025-04-30,Theft,4030 Pine St,Grand Rapids,MI,13:09,12336.43,2021,Ford,F-150,4600,No
55,33,2669071,VA,250/500,1000,788.19,0,23219,Male,Transportation,2025-02-18,Vandalism,7394 Maple St,Richmond,VA,16:14,6397.57,2018,Jeep,Grand Cherokee,4800,No
81,24,5408905,OH,250/500,500,962.47,0,44114,Female,Hospitality,2022-06-27,Single vehicle,7869 Oak St,Cleveland,OH,00:34,3720.1,2020,Chevrolet,Silverado,4800,Yes
79,42,4522384,OH,500/1000,1000,535.79,0,43215,Female,Hospitality,2021-01-10,Single vehicle,4451 Oak St,Columbus,OH,07:55,2034.28,2016,Tesla,Model 3,3600,No
40,49,6454617,SC,500/1000,500,765.37,1000000,29401,Female,Hospitality,2023-06-18,Rear-end,3107 Elm St,Charleston,SC,10:07,5714.81,2024,Tesla,Model 3,3600,No
38,31,9131195,TN,500/1000,1000,661.88,0,37203,Male,Technology,2024-08-24,Intersection,9219 Pine St,Nashville,TN,09:05,3184.79,2015,Hyundai,Elantra,2800,No
12,48,4697811,VA,250/500,500,904.72,0,23219,Female,Education,2025-10-21,Theft,8492 Maple St,Richmond,VA,21:44,10722.63,2014,Chevrolet,Silverado,4800,Yes
2,59,9524174,SC,250/500,500,785.28,0,29201,Male,Transportation,2025-04-02,Animal,4679 Pine St,Columbia,SC,11:07,5187.55,2017,Honda,Civic,2900,No
15,53,8303653,OH,250/500,500,823.88,0,44114,Male,Transportation,2020-06-27,Theft,8262 Pine St,Cleveland,OH,05:46,3412.35,2018,Subaru,Outback,3600,Yes
29,55,3689644,WI,250/500,1000,1055.05,0,53202,Male,Technology,2020-06-25,Rear-end,6679 Elm St,Milwaukee,WI,04:40,3028.84,2019,Honda,Civic,2900,No
37,74,3072619,WI,500/1000,500,1112.32,2000000,53202,Female,Transportation,2022-04-16,Theft,1592 Elm St,Milwaukee,WI,12:14,5694.36,2022,Ford,F-150,4600,Yes
28,48,8551013,MI,250/500,1000,768.16,0,49503,Male,Hospitality,2021-07-12,Rear-end,8898 Pine St,Grand Rapids,MI,03:53,2082.98,2014,Hyundai,Elantra,2800,Yes
176,53,7072802,OH,250/500,1000,747.98,0,44114,Male,Healthcare,2022-08-12,Intersection,9711 Oak St,Cleveland,OH,04:16,2365.68,2013,Tesla,Model 3,3600,No
98,66,5475576,GA,500/1000,500,498.16,0,31401,Male,Hospitality,2024-10-27,Theft,5129 Pine St,Savannah,GA,09:24,6887.55,2024,Ford,F-150,4600,Yes
9,61,2615842,WI,500/1000,1000,925.01,0,53202,Male,Healthcare,2022-05-13,Single vehicle,3434 Maple St,Milwaukee,WI,01:55,4138.57,2021,Chevrolet,Silverado,4800,No
15,39,9125805,IL,250/500,500,887.67,0,60505,Female,Healthcare,2022-04-25,Theft,3025 Elm St,Aurora,IL,17:00,8850.04,2016,Chevrolet,Silverado,4800,Yes
138,34,6807112,KY,500/1000,1000,615.49,0,40507,Female,Healthcare,2025-09-05,Vandalism,5075 Pine St,Lexington,KY,10:30,1358.65,2015,Ford,F-150,4600,No
105,45,9884644,VT,500/1000,1000,450.0,0,05602,Male,Hospitality,2025-10-16,Single vehicle,1731 Pine St,Montpelier,VT,09:41,5807.15,2014,Subaru,Outback,3600,No
59,37,3456895,WI,500/1000,500,697.12,0,53202,Female,Education,2021-07-07,Intersection,3333 Pine St,Milwaukee,WI,16:14,1729.71,2015,Toyota,Camry,3300,No
70,58,6759777,IL,250/500,500,772.73,0,60601,Female,Healthcare,2021-03-02,Theft,1689 Pine St,Chicago,IL,20:34,15911.79,2017,Toyota,Camry,3300,No
23,64,8933105,NC,250/500,1000,1038.57,0,28202,Male,Transportation,2021-07-22,Rear-end,2916 Pine St,Charlotte,NC,16:35,9419.85,2016,Tesla,Model 3,3600,No
12,17,5663138,IL,250/500,1000,1002.19,0,60601,Female,Finance,2021-11-02,Animal,5074 Pine St,Chicago,IL,08:17,1467.07,2012,Ford,F-150,4600,Yes
97,59,3033121,WI,500/1000,500,774.11,0,53202,Female,Manufacturing,2025-06-30,Single vehicle,3250 Elm St,Milwaukee,WI,18:41,6920.96,2020,Jeep,Grand Cherokee,4800,No
29,53,5490765,GA,500/1000,500,717.19,0,31401,Female,Manufacturing,2022-08-20,Animal,6154 Pine St,Savannah,GA,11:04,10025.38,2014,Jeep,Grand Cherokee,4800,No
2,49,2405267,WI,250/500,500,736.45,1000000,53703,Female,Retail,2021-05-04,Theft,601 Maple St,Madison,WI,12:59,2946.19,2018,Honda,Civic,2900,Yes
51,36,5143993,MI,250/500,500,862.76,0,49503,Male,Finance,2024-10-21,Animal,4390 Elm St,Grand Rapids,MI,04:42,1798.98,2018,Hyundai,Elantra,2800,No
13,52,1639043,SC,250/500,500,617.93,1000000,29201,Female,Manufacturing,2024-01-16,Rear-end,882 Pine St,Columbia,SC,12:21,1618.06,2023,Toyota,Camry,3300,No
40,47,4217809,VA,250/500,500,1142.0,0,23219,Female,Technology,2022-02-08,Animal,5475 Maple St,Richmond,VA,00:02,18941.07,2020,Tesla,Model 3,3600,No
10,42,8230956,IL,250/500,500,641.04,1000000,60601,Male,Finance,2020-06-08,Vandalism,2476 Maple St,Chicago,IL,04:27,3166.29,2014,Toyota,Camry,3300,No
14,39,7386674,NC,250/500,500,994.23,1000000,28202,Female,Hospitality,2024-04-01,Animal,205 Maple St,Charlotte,NC,17:19,6319.61,2021,Subaru,Outback,3600,No
9,39,7630279,AL,500/1000,500,759.61,1000000,35801,Male,Education,2022-09-01,Rear-end,9656 Elm St,Huntsville,AL,05:54,1774.92,2009,Ford,F-150,4600,No
23,38,7789605,MI,250/500,500,800.67,2000000,49503,Female,Retail,2024-12-08,Rear-end,9209 Maple St,Grand Rapids,MI,18:29,2199.44,2023,Toyota,Camry,3300,No
4,42,6617465,IN,500/1000,500,704.42,0,46204,Female,Retail,2024-11-05,Vandalism,5807 Maple St,Indianapolis,IN,21:40,864.15,2016,Chevrolet,Silverado,4800,No
30,21,8319541,KY,500/1000,500,1318.89,0,40507,Male,Finance,2025-11-16,Vandalism,382 Maple St,Lexington,KY,09:07,6423.79,2015,Tesla,Model 3,3600,No
60,42,9575807,GA,250/500,500,486.87,0,31401,Female,Education,2021-10-18,Single vehicle,5034 Pine St,Savannah,GA,11:07,890.63,2010,Hyundai,Elantra,2800,No
134,25,3018201,VT,500/1000,500,1030.28,1000000,05401,Female,Retail,2025-07-12,Theft,9777 Oak St,Burlington,VT,05:12,7814.77,2015,Ford,F-150,4600,No
26,32,1992133,IN,250/500,500,681.7,2000000,46802,Male,Technology,2021-09-11,Intersection,7793 Maple St,Fort Wayne,IN,15:01,3000.75,2017,Ford,F-150,4600,Yes
91,46,4451197,AL,250/500,500,737.11,2000000,35203,Male,Technology,2023-12-04,Theft,4422 Maple St,Birmingham,AL,02:36,5446.36,2018,Ford,F-150,4600,No
106,34,8906829,NC,250/500,500,620.56,0,27601,Male,Retail,2023-04-28,Vandalism,7800 Elm St,Raleigh,NC,02:14,7767.78,2021,Toyota,Camry,3300,No
28,36,6065160,IN,250/500,500,669.18,1000000,46204,Female,Manufacturing,2023-05-11,Intersection,6683 Oak St,Indianapolis,IN,23:46,16662.15,2015,Chevrolet,Silverado,4800,No
67,30,8344452,IN,250/500,1000,720.53,0,46204,Female,Education,2022-06-14,Vandalism,8101 Elm St,Indianapolis,IN,14:49,2033.69,2016,Hyundai,Elantra,2800,No
51,39,1390380,SC,250/500,500,897.81,1000000,29201,Female,Manufacturing,2023-06-02,Vandalism,7545 Oak St,Columbia,SC,08:17,37347.78,2019,Chevrolet,Silverado,4800,No
33,18,6695276,GA,500/1000,500,1108.31,0,31401,Male,Technology,2025-03-10,Single vehicle,8743 Pine St,Savannah,GA,19:46,1666.1,2017,Tesla,Model 3,3600,No
7,32,8178156,WI,250/500,1000,1218.94,0,53703,Male,Finance,2023-01-06,Intersection,6509 Maple St,Madison,WI,23:41,1885.32,2020,Hyundai,Elantra,2800,Yes
20,67,3078699,IN,500/1000,500,803.16,0,46802,Male,Education,2021-06-11,Vandalism,5416 Elm St,Fort Wayne,IN,15:36,7774.65,2019,Subaru,Outback,3600,No
5,39,7257101,WI,250/500,500,505.29,0,53703,Male,Hospitality,2024-07-10,Intersection,998 Maple St,Madison,WI,01:06,2213.88,2018,Hyundai,Elantra,2800,No
2,81,1488391,KY,250/500,500,1089.44,0,40507,Male,Manufacturing,2025-02-21,Single vehicle,7032 Oak St,Lexington,KY,04:09,3830.87,2016,Toyota,Camry,3300,No
106,69,7722773,KY,250/500,500,514.99,0,40507,Female,Technology,2023-08-30,Vandalism,9314 Elm St,Lexington,KY,18:41,18230.81,2008,Ford,F-150,4600,Yes
3,46,7628037,IN,250/500,500,761.38,0,46204,Male,Manufacturing,2025-05-11,Theft,954 Maple St,Indianapolis,IN,13:33,6236.75,2015,Jeep,Grand Cherokee,4800,Yes
29,44,8205750,GA,250/500,500,864.76,1000000,30303,Male,Transportation,2023-09-03,Rear-end,9207 Pine St,Atlanta,GA,14:40,9267.44,2019,Jeep,Grand Cherokee,4800,Yes
14,17,6360788,TN,250/500,500,1094.23,1000000,37203,Male,Retail,2024-01-17,Single vehicle,9852 Maple St,Nashville,TN,00:52,3735.06,2018,Chevrolet,Silverado,4800,No
64,65,8702619,AL,250/500,1000,603.09,0,35801,Male,Healthcare,2021-10-27,Vandalism,9065 Elm St,Huntsville,AL,07:38,1179.3,2016,Toyota,Camry,3300,Yes
16,42,2848055,GA,500/1000,500,724.6,0,30303,Female,Retail,2021-06-30,Animal,7742 Elm St,Atlanta,GA,11:23,2287.34,2018,Chevrolet,Silverado,4800,Yes
52,37,8884873,MI,500/1000,500,836.16,0,49503,Female,Manufacturing,2021-08-13,Intersection,2874 Elm St,Grand Rapids,MI,04:00,3968.01,2015,Honda,Civic,2900,No
2,54,2402399,NC,250/500,500,587.52,0,28202,Female,Education,2025-12-11,Animal,4623 Pine St,Charlotte,NC,22:42,8062.86,2015,Honda,Civic,2900,No
45,17,7151059,GA,250/500,500,1353.04,0,31401,Male,Finance,2022-04-19,Theft,8137 Oak St,Savannah,GA,18:52,12218.66,2015,Ford,F-150,4600,No
8,73,4978316,VT,500/1000,500,1170.86,0,05401,Male,Education,2020-12-27,Animal,7344 Pine St,Burlington,VT,20:14,3064.88,2022,Chevrolet,Silverado,4800,No
15,52,5806534,WI,250/500,500,1236.36,0,53703,Male,Technology,2021-08-10,Animal,1164 Pine St,Madison,WI,23:22,6412.96,2020,Tesla,Model 3,3600,No
209,55,2702213,GA,250/500,1000,450.0,1000000,30303,Female,Healthcare,2022-06-18,Intersection,9667 Elm St,Atlanta,GA,14:53,2231.02,2014,Toyota,Camry,3300,No
6,48,3236403,AL,250/500,500,557.09,2000000,35203,Male,Education,2022-05-26,Theft,4622 Elm St,Birmingham,AL,19:35,11918.3,2018,Hyundai,Elantra,2800,No
19,23,1393080,SC,500/1000,500,749.7,0,29201,Female,Healthcare,2024-07-20,Rear-end,4379 Oak St,Columbia,SC,05:57,4730.0,2020,Chevrolet,Silverado,4800,No
52,50,6989144,AL,250/500,1000,538.71,0,35801,Male,Hospitality,2020-07-28,Theft,1224 Maple St,Huntsville,AL,18:03,2103.91,2019,Tesla,Model 3,3600,Yes
33,28,9321193,OH,250/500,500,621.98,2000000,43215,Male,Hospitality,2021-08-19,Animal,824 Maple St,Columbus,OH,06:58,3065.17,2016,Tesla,Model 3,3600,No
30,37,4447814,AL,500/1000,1000,698.21,0,35801,Male,Retail,2021-05-14,Intersection,5610 Maple St,Huntsville,AL,10:32,3769.84,2014,Jeep,Grand Cherokee,4800,Yes
181,62,2867192,VT,250/500,500,450.0,0,05602,Male,Technology,2025-07-23,Single vehicle,6576 Maple St,Montpelier,VT,09:26,942.83,2013,Jeep,Grand Cherokee,4800,No
127,57,6236842,IN,250/500,500,624.37,0,46802,Male,Finance,2025-08-15,Rear-end,813 Elm St,Fort Wayne,IN,07:59,1540.54,2015,Chevrolet,Silverado,4800,Yes
5,20,1209536,IN,250/500,500,917.13,2000000,46802,Male,Finance,2023-02-07,Theft,8831 Elm St,Fort Wayne,IN,21:28,3440.69,2016,Tesla,Model 3,3600,No
84,29,2251404,IN,250/500,500,463.94,1000000,46802,Male,Retail,2022-12-31,Intersection,8574 Maple St,Fort Wayne,IN,03:00,2123.99,2017,Hyundai,Elantra,2800,No
39,17,2908953,TN,500/1000,500,934.47,0,37203,Male,Retail,2022-12-23,Rear-end,4506 Elm St,Nashville,TN,01:05,2615.64,2011,Chevrolet,Silverado,4800,No
3,42,2632534,IL,250/500,500,863.3,0,60601,Female,Transportation,2022-11-07,Rear-end,4417 Elm St,Chicago,IL,11:02,1845.78,2016,Jeep,Grand Cherokee,4800,No
6,28,7097173,TN,500/1000,500,944.44,0,37203,Female,Education,2020-03-21,Animal,8594 Pine St,Nashville,TN,20:59,4336.93,2018,Hyundai,Elantra,2800,No
27,66,5009326,OH,500/1000,1000,464.37,1000000,44114,Female,Hospitality,2025-07-02,Theft,2412 Maple St,Cleveland,OH,10:53,9486.42,2024,Ford,F-150,4600,No
15,34,9134673,TN,500/1000,1000,773.54,2000000,37203,Female,Technology,2025-04-09,Intersection,7439 Maple St,Nashville,TN,01:00,3496.03,2011,Toyota,Camry,3300,Yes
9,32,2587495,NH,500/1000,500,736.65,0,03101,Female,Manufacturing,2020-04-11,Animal,9433 Oak St,Manchester,NH,06:38,1179.16,2024,Toyota,Camry,3300,No
45,46,6825848,NH,250/500,500,558.44,0,03101,Female,Healthcare,2021-03-19,Vandalism,7034 Maple St,Manchester,NH,01:32,9175.42,2024,Honda,Civic,2900,No
19,78,5811315,GA,250/500,1000,1034.36,0,30303,Male,Transportation,2023-01-19,Animal,7566 Maple St,Atlanta,GA,01:47,4559.48,2017,Ford,F-150,4600,No
48,35,5093050,SC,250/500,500,793.22,0,29201,Female,Manufacturing,2024-05-23,Intersection,5297 Oak St,Columbia,SC,12:38,65204.65,2020,Hyundai,Elantra,2800,No
21,41,1669190,IL,250/500,500,606.53,0,60601,Female,Education,2023-12-15,Vandalism,3550 Maple St,Chicago,IL,23:36,5479.76,2023,Toyota,Camry,3300,No
60,17,3007995,OH,500/1000,500,1076.34,0,43215,Female,Healthcare,2021-01-03,Single vehicle,6039 Oak St,Columbus,OH,11:07,16468.69,2014,Ford,F-150,4600,No
2,69,2644443,VT,500/1000,1000,577.79,1000000,05602,Female,Technology,2023-08-12,Intersection,8949 Oak St,Montpelier,VT,16:14,6860.86,2024,Subaru,Outback,3600,No
52,67,7970976,IN,500/1000,500,988.73,1000000,46204,Female,Technology,2020-11-14,Single vehicle,2522 Oak St,Indianapolis,IN,22:56,6412.46,2017,Subaru,Outback,3600,No
128,48,1625206,ME,500/1000,1000,450.0,0,04101,Female,Hospitality,2025-08-24,Rear-end,4046 Oak St,Portland,ME,09:37,11988.16,2014,Hyundai,Elantra,2800,No
6,45,9811705,VA,250/500,1000,839.84,0,23219,Male,Technology,2024-02-24,Single vehicle,6158 Maple St,Richmond,VA,09:08,2505.48,2021,Jeep,Grand Cherokee,4800,No
103,33,6538430,SC,500/1000,500,450.0,0,29201,Female,Technology,2020-07-30,Animal,6544 Pine St,Columbia,SC,23:35,4954.56,2021,Ford,F-150,4600,No
92,19,4560978,NH,250/500,500,842.48,0,03301,Female,Healthcare,2021-03-09,Animal,6211 Oak St,Concord,NH,14:36,3739.97,2013,Hyundai,Elantra,2800,Yes
1,49,3935553,SC,250/500,500,583.54,0,29201,Male,Finance,2020-12-06,Intersection,4767 Maple St,Columbia,SC,10:59,2113.48,2018,Toyota,Camry,3300,No
12,68,9243340,SC,250/500,1000,590.52,0,29401,Female,Technology,2022-01-17,Vandalism,2964 Maple St,Charleston,SC,08:44,4894.5,2016,Subaru,Outback,3600,No
25,70,6959026,AL,250/500,500,847.77,2000000,35801,Male,Education,2020-10-03,Single vehicle,5259 Elm St,Huntsville,AL,09:50,17440.02,2020,Subaru,Outback,3600,No
18,53,5602742,OH,500/1000,500,890.76,0,43215,Female,Transportation,2025-01-19,Rear-end,2318 Maple St,Columbus,OH,06:56,5217.67,2017,Toyota,Camry,3300,Yes
72,36,2513392,AL,250/500,1000,500.97,0,35801,Male,Retail,2020-11-08,Theft,866 Elm St,Huntsville,AL,00:41,9500.1,2013,Subaru,Outback,3600,No
106,17,9880187,AL,500/1000,500,482.68,0,35203,Female,Retail,2025-10-31,Animal,9793 Oak St,Birmingham,AL,11:25,8597.63,2011,Jeep,Grand Cherokee,4800,No
120,39,4864473,KY,500/1000,1000,874.66,0,40202,Female,Healthcare,2023-04-30,Vandalism,681 Pine St,Louisville,KY,18:18,4246.51,2024,Jeep,Grand Cherokee,4800,No
